0.0,2019-05-11 10:08:20.632
0.0,2019-05-11 10:08:21.722
0.0,2019-05-11 10:08:22.803
0.0,2019-05-11 10:08:23.884
0.0,2019-05-11 10:08:24.965
0.0,2019-05-11 10:08:26.04
0.0,2019-05-11 10:08:27.165
0.0,2019-05-11 10:08:28.243
0.0,2019-05-11 10:08:29.324
0.0,2019-05-11 10:08:30.416
0.0,2019-05-11 10:08:31.508
0.0,2019-05-11 10:08:32.632
77.32609,2019-05-11 10:08:33.702
77.32609,2019-05-11 10:08:34.793
77.32609,2019-05-11 10:08:35.876
78.17967,2019-05-11 10:08:36.955
79.79675,2019-05-11 10:08:38.043
81.86073,2019-05-11 10:08:39.163
83.18747,2019-05-11 10:08:40.295
84.64447,2019-05-11 10:08:41.384
85.37297,2019-05-11 10:08:42.465
85.73722,2019-05-11 10:08:43.543
85.64734,2019-05-11 10:08:44.637
85.13038,2019-05-11 10:08:45.772
81.68167,2019-05-11 10:08:46.834
78.85128,2019-05-11 10:08:47.926
77.43608,2019-05-11 10:08:49.001
76.728485,2019-05-11 10:08:50.093
76.434814,2019-05-11 10:08:51.182
77.20548,2019-05-11 10:08:52.312
77.955025,2019-05-11 10:08:53.431
78.329796,2019-05-11 10:08:54.511
78.51718,2019-05-11 10:08:55.652
78.44696,2019-05-11 10:08:56.741
78.41185,2019-05-11 10:08:57.811
78.3943,2019-05-11 10:08:58.891
79.74834,2019-05-11 10:09:00.027
81.20261,2019-05-11 10:09:01.112
83.91649,2019-05-11 10:09:02.234
85.5419,2019-05-11 10:09:03.336
86.40289,2019-05-11 10:09:04.406
86.83339,2019-05-11 10:09:05.493
87.048645,2019-05-11 10:09:06.673
85.9546,2019-05-11 10:09:07.752
84.37298,2019-05-11 10:09:08.874
82.251465,2019-05-11 10:09:09.952
81.190704,2019-05-11 10:09:11.092
80.65042,2019-05-11 10:09:12.176
80.39018,2019-05-11 10:09:13.3
80.29767,2019-05-11 10:09:14.393
81.072876,2019-05-11 10:09:15.463
81.83914,2019-05-11 10:09:16.563
82.76211,2019-05-11 10:09:17.693
83.543274,2019-05-11 10:09:18.764
91.91395,2019-05-11 10:09:19.892
96.09929,2019-05-11 10:09:20.983
99.22984,2019-05-11 10:09:22.103
100.89172,2019-05-11 10:09:23.205
102.44669,2019-05-11 10:09:24.333
103.38132,2019-05-11 10:09:25.405
106.12111,2019-05-11 10:09:26.503
108.12735,2019-05-11 10:09:27.632
109.42174,2019-05-11 10:09:28.752
110.71315,2019-05-11 10:09:29.885
111.35886,2019-05-11 10:09:30.979
111.03749,2019-05-11 10:09:32.045
106.02547,2019-05-11 10:09:33.183
101.04451,2019-05-11 10:09:34.273
98.43648,2019-05-11 10:09:35.342
97.13246,2019-05-11 10:09:36.474
96.48045,2019-05-11 10:09:37.567
101.659355,2019-05-11 10:09:38.7
104.42641,2019-05-11 10:09:39.783
105.82416,2019-05-11 10:09:40.913
106.508804,2019-05-11 10:09:42.002
106.85113,2019-05-11 10:09:43.083
106.97616,2019-05-11 10:09:44.174
107.03867,2019-05-11 10:09:45.253
107.06993,2019-05-11 10:09:46.323
107.09487,2019-05-11 10:09:47.464
107.107346,2019-05-11 10:09:48.543
107.11358,2019-05-11 10:09:49.648
106.03547,2019-05-11 10:09:50.712
93.567986,2019-05-11 10:09:51.802
87.33424,2019-05-11 10:09:52.884
84.21738,2019-05-11 10:09:53.985
84.93183,2019-05-11 10:09:55.103
85.569,2019-05-11 10:09:56.206
85.997375,2019-05-11 10:09:57.274
87.20126,2019-05-11 10:09:58.363
88.280396,2019-05-11 10:09:59.434
92.079346,2019-05-11 10:10:00.524
93.97882,2019-05-11 10:10:01.606
94.92856,2019-05-11 10:10:02.692
88.69389,2019-05-11 10:10:03.772
85.57656,2019-05-11 10:10:04.875
84.0179,2019-05-11 10:10:05.942
84.85702,2019-05-11 10:10:07.021
85.87406,2019-05-11 10:10:08.121
89.84837,2019-05-11 10:10:09.281
92.78642,2019-05-11 10:10:10.373
94.25545,2019-05-11 10:10:11.512
94.98996,2019-05-11 10:10:12.596
90.26811,2019-05-11 10:10:13.72
87.899414,2019-05-11 10:10:14.813
86.159584,2019-05-11 10:10:15.933
83.434494,2019-05-11 10:10:17.013
81.35126,2019-05-11 10:10:18.102
79.3097,2019-05-11 10:10:19.201
77.96215,2019-05-11 10:10:20.273
77.288376,2019-05-11 10:10:21.405
76.95149,2019-05-11 10:10:22.493
80.62788,2019-05-11 10:10:23.624
83.12309,2019-05-11 10:10:24.713
84.3707,2019-05-11 10:10:25.843
84.9945,2019-05-11 10:10:26.923
85.3064,2019-05-11 10:10:28.043
85.46235,2019-05-11 10:10:29.146
85.64808,2019-05-11 10:10:30.223
85.76985,2019-05-11 10:10:31.303
87.17431,2019-05-11 10:10:32.382
87.935814,2019-05-11 10:10:33.513
88.31657,2019-05-11 10:10:34.607
88.44766,2019-05-11 10:10:35.693
88.702644,2019-05-11 10:10:36.773
88.83014,2019-05-11 10:10:37.913
89.06118,2019-05-11 10:10:38.993
89.45602,2019-05-11 10:10:40.071
89.80119,2019-05-11 10:10:41.163
91.25058,2019-05-11 10:10:42.253
93.405304,2019-05-11 10:10:43.333
98.1019,2019-05-11 10:10:44.409
100.71154,2019-05-11 10:10:45.513
102.094666,2019-05-11 10:10:46.593
102.786224,2019-05-11 10:10:47.673
103.132,2019-05-11 10:10:48.75
102.72247,2019-05-11 10:10:49.842
101.861015,2019-05-11 10:10:50.963
99.63203,2019-05-11 10:10:52.063
98.172615,2019-05-11 10:10:53.133
97.44291,2019-05-11 10:10:54.234
97.07806,2019-05-11 10:10:55.303
99.20068,2019-05-11 10:10:56.403
101.219376,2019-05-11 10:10:57.473
103.88693,2019-05-11 10:10:58.585
105.884895,2019-05-11 10:10:59.643
106.88388,2019-05-11 10:11:00.743
107.38337,2019-05-11 10:11:01.874
104.52026,2019-05-11 10:11:02.943
103.08354,2019-05-11 10:11:04.034
102.20555,2019-05-11 10:11:05.15
101.766556,2019-05-11 10:11:06.223
99.66084,2019-05-11 10:11:07.333
98.60799,2019-05-11 10:11:08.463
98.05278,2019-05-11 10:11:09.563
95.50744,2019-05-11 10:11:10.683
94.64314,2019-05-11 10:11:11.762
93.90525,2019-05-11 10:11:12.893
92.92204,2019-05-11 10:11:13.983
92.43044,2019-05-11 10:11:15.074
92.6434,2019-05-11 10:11:16.152
92.29112,2019-05-11 10:11:17.243
91.89542,2019-05-11 10:11:18.323
91.427795,2019-05-11 10:11:19.413
90.24016,2019-05-11 10:11:20.493
89.09276,2019-05-11 10:11:21.584
87.81366,2019-05-11 10:11:22.663
86.35948,2019-05-11 10:11:23.755
84.286285,2019-05-11 10:11:24.833
82.44284,2019-05-11 10:11:25.934
80.86195,2019-05-11 10:11:27.053
79.80646,2019-05-11 10:11:28.143
79.2787,2019-05-11 10:11:29.223
79.27989,2019-05-11 10:11:30.313
91.10936,2019-05-11 10:11:31.443
97.02409,2019-05-11 10:11:32.542
99.98146,2019-05-11 10:11:33.613
94.99051,2019-05-11 10:11:34.716
0.0,2019-05-11 10:11:35.84
0.0,2019-05-11 10:11:36.923
0.0,2019-05-11 10:11:38.003
0.0,2019-05-11 10:11:39.082
0.0,2019-05-11 10:11:41.144
0.0,2019-05-11 12:45:29.865
0.0,2019-05-11 12:45:30.945
0.0,2019-05-11 12:45:32.036
0.0,2019-05-11 12:45:46.611
0.0,2019-05-11 12:45:47.667
0.0,2019-05-11 13:14:03.201
0.0,2019-05-11 13:24:09.711
0.0,2019-05-11 13:24:11.125
0.0,2019-05-11 13:24:21.717
0.0,2019-05-11 13:41:04.115
0.0,2019-05-11 13:41:05.216
0.0,2019-05-11 13:41:06.284
0.0,2019-05-11 13:41:28.016
0.0,2019-05-11 13:41:29.097
0.0,2019-05-11 13:41:30.565
0.0,2019-05-11 14:07:11.98
0.0,2019-05-11 14:07:13.108
0.0,2019-05-11 14:07:14.187
0.0,2019-05-11 14:07:15.266
0.0,2019-05-11 14:07:16.359
0.0,2019-05-11 14:07:17.432
0.0,2019-05-11 14:07:18.556
0.0,2019-05-11 14:07:19.637
0.0,2019-05-11 14:07:20.727
0.0,2019-05-11 14:07:21.861
0.0,2019-05-11 14:07:22.946
0.0,2019-05-11 14:07:24.024
0.0,2019-05-11 14:07:25.098
0.0,2019-05-11 14:07:26.196
0.0,2019-05-11 14:07:27.275
0.0,2019-05-11 14:07:28.356
0.0,2019-05-11 14:07:29.435
0.0,2019-05-11 14:07:30.525
0.0,2019-05-11 14:07:31.608
0.0,2019-05-11 14:07:32.727
0.0,2019-05-11 14:07:33.836
0.0,2019-05-11 14:07:34.908
165.01053,2019-05-11 14:07:36.026
165.01053,2019-05-11 14:07:37.109
165.01053,2019-05-11 14:07:38.201
164.39581,2019-05-11 14:07:39.329
163.0701,2019-05-11 14:07:40.408
162.40726,2019-05-11 14:07:41.498
162.71344,2019-05-11 14:07:42.578
162.88113,2019-05-11 14:07:43.671
162.965,2019-05-11 14:07:44.747
169.80342,2019-05-11 14:07:45.835
173.22263,2019-05-11 14:07:46.918
175.63937,2019-05-11 14:07:48.013
176.84775,2019-05-11 14:07:49.087
177.45193,2019-05-11 14:07:50.165
180.02464,2019-05-11 14:07:51.248
181.64845,2019-05-11 14:07:52.336
182.4676,2019-05-11 14:07:53.428
182.87718,2019-05-11 14:07:54.509
183.08197,2019-05-11 14:07:55.588
176.64273,2019-05-11 14:07:56.689
